and,and
therefore,therefore
doe,do
not,not
spare,spare
Your,Your
best,best
aduice,advice
skill,skill
diligence,diligence
and,and
care,care
And,And
as,as
some,some
wayes,ways
you,you
stand,stand
on,on
reputation,reputation
So,So
labour,labour
now,now
to,to
get,get
the,the
commendation,commendation
Not,Not
for,for
precedency,precedency
lest,lest
then,then
you,you
erre,err
For,For
all,all
s,s
one,one
here,here
both,both
Free,Free
and,and
Forreyner,Forreyner
And,And
as,as
she,she
doth,doth
receiue,receive
all,all
sorts,sorts
to,to
prayer,prayer
So,So
any,any
Worke-man,Workman
any,any
good,good
Surueyor,Surveyor
She,She
may,may
retaine,retain
to,to
gaine,gain
her,her
Reparation,Reparation
As,As
for,for
the,the
Church,Church
is,is
vs'd,used
in,in
euery,every
Nation,Nation
And,And
yet,yet
we,we
hold,hold
it,it
were,were
both,both
sinne,sin
and,and
pitty,pity
Sith,Sith
Work-men,Workmen
liue,live
in,in
this,this
renowned,renowned
Citie,City
Good,Good
Artists,Artists
honest,honest
paying,paying
scot,scot
and,and
lot,lot
If,If
more,more
then,than
others,others
they,they
should,should
be,be
forgot,forgot
But,But
rather,rather
be,be
preferr'd,preferred
in,in
some,some
degree,degree
Before,Before
a,a
Stranger,Stranger
whatsoe're,whatsoever
he,he
be,be
And,And
'cause,'cause
our,our
Writer,Writer
a,a
poore,poor
Free-man,Freeman
is,is
We,We
hope,hope
these,these
words,words
no,no
man,man
can,can
take,take
amisse,amiss
For,For
what,what
he,he
write's,writes
according,according
to,to
his,his
oath,oath
Which,Which
to,to
infringe,infringe
we,we
know,know
he,he
will,will
be,be
loath,loath
That,That
is,is
the,the
Cities,City's
honor,honour
to,to
maintaine,maintain
And,And
also,also
to,to
aduance,advance
Her,Her
honest,honest
gaine,gain
So,So
once,once
againe,again
we,we
doe,do
reuiue,revive
our,our
Muse,Muse
And,And
to,to
all,all
workmen,workmen
doe,do
more,more
counsell,counsel
vse,use
Learne,Learn
by,by
the,the
Scriptures,Scriptures
what,what
you,you
ought,ought
to,to
doe,do
Let,Let
them,them
direct,direct
your,your
hands,hands
and,and
conscience,conscience
to,to
Ezra,Ezra
Ne'miah,Ne'miah
Chronicles,Chronicles
and,and
Kings,Kings
And,And
Haggai,Haggai
will,will
shew,show
you,you
many,many
things,things
How,How
iustly,justly
men,men
did,did
worke,work
about,about
the,the
Temple,Temple
Which,Which
there,there
is,is
Registred,Registered
for,for
your,your
example,example
And,And
with,with
what,what
ioy,joy
and,and
loue,love
they,they
did,did
proceed,proceed
The,The
Booke,Book
of,of
God,God
will,will
shew,show
you,you
if,if
you,you
reade,read
For,For
happy,happy
was,was
that,that
man,man
that,that
could,could
deuise,devose
Most,Most
curious,curious
worke,work
to,to
grace,grace
that,that
Edifice,Edifice
Or,Or
hee,he
whose,whose
purse,purse
or,or
person,person
could,could
present,present
Ought,Aught
that,that
might,might
help,help
to,to
make,make
Her,Her
excellent,excellent
Lead,Led
timber,timber
stone,stone
brasse,brass
iron,iron
some,some
men,men
gaue,gave
Some,Some
lyme,lime
some,some
sand,sand
some,some
glasse,glass
to,to
make,make
her,her
braue,brave
And,And
Laborers,Laborers
like,like
Bees,Bees
did,did
labor,labour
truly,truly
Obseruing,Observing
all,all
their,their
times,times
and,and
houres,hours
most,most
duly,duly
Then,Then
if,if
your,your
owne,own
gaine,gain
you,you
doe,do
only,only
plod,plod
You,You
are,are
vnworthy,unworthy
for,for
the,the
House,House
of,of
God,God
For,For
if,if
you,you
worke,work
by,by
taske-worke,taskworke
or,or
by,by
day,day
Your,Your
pay,pay
